folder,i,j,overlap,threshold
sun3d-hotel_uc-scan3,47,53,0.3564093663560218,0.017999738748775643
sun3d-hotel_uc-scan3,48,49,0.21837204388826975,0.017999774799558155
sun3d-hotel_uc-scan3,48,51,0.2503277493179271,0.017999772493318602
sun3d-hotel_uc-scan3,48,52,0.5161866278250247,0.017999765096223443
sun3d-hotel_uc-scan3,48,53,0.15722720246814034,0.017999745421528397
sun3d-hotel_uc-scan3,49,50,0.607640470906392,0.0179997601092569
sun3d-hotel_uc-scan3,49,51,0.9133902613229696,0.01799976826633309
sun3d-hotel_uc-scan3,50,51,0.5981839983738412,0.017999770143676912
sun3d-hotel_uc-scan3,52,53,0.2803446928600448,0.017999743840605355
sun3d-hotel_uc-scan3,53,54,0.46825687730692994,0.017999762525708656
sun3d-hotel_umd-maryland_hotel1,0,1,0.3592252571899709,0.01799977099994928
sun3d-hotel_umd-maryland_hotel1,0,14,0.6516893521927931,0.01799978667664326
sun3d-hotel_umd-maryland_hotel1,0,24,0.44610720048227803,0.017999785569603983
sun3d-hotel_umd-maryland_hotel1,0,25,0.37621683726759975,0.017999790445681146
sun3d-hotel_umd-maryland_hotel1,0,26,0.24392284726587052,0.017999807127372293
sun3d-hotel_umd-maryland_hotel1,1,2,0.1954148263783125,0.017999766758533785
sun3d-hotel_umd-maryland_hotel1,1,14,0.47558025851342084,0.017999771314179888
sun3d-hotel_umd-maryland_hotel1,1,15,0.6485737011200369,0.017999786571108033
sun3d-hotel_umd-maryland_hotel1,1,16,0.1985931780408689,0.01799978784715646
sun3d-hotel_umd-maryland_hotel1,1,23,0.21626758689435827,0.01799977449951616
sun3d-hotel_umd-maryland_hotel1,1,24,0.31516516250288124,0.017999772041071057
sun3d-hotel_umd-maryland_hotel1,1,25,0.38828598287027366,0.017999792912005916
sun3d-hotel_umd-maryland_hotel1,2,15,0.47955650287037993,0.017999794224325336
sun3d-hotel_umd-maryland_hotel1,2,16,0.45114983268794207,0.017999794891361606
sun3d-hotel_umd-maryland_hotel1,2,23,0.30741532314268455,0.017999775888266435
sun3d-hotel_umd-maryland_hotel1,3,4,0.37358587866221166,0.01799977894349313
sun3d-hotel_umd-maryland_hotel1,3,12,0.5190363551444112,0.01799980931307843
sun3d-hotel_umd-maryland_hotel1,3,16,0.23263464820056265,0.017999792291417273
sun3d-hotel_umd-maryland_hotel1,3,17,0.45931293289010744,0.017999765337455783
sun3d-hotel_umd-maryland_hotel1,4,17,0.31095611594843314,0.01799976966149756
sun3d-hotel_umd-maryland_hotel1,5,6,0.24374453217010816,0.01799977648415398
sun3d-hotel_umd-maryland_hotel1,5,11,0.24705972576733634,0.01799978982277565
sun3d-hotel_umd-maryland_hotel1,5,13,0.32472636042716635,0.01799980138362119
sun3d-hotel_umd-maryland_hotel1,5,17,0.2588050977674671,0.01799976260798198
sun3d-hotel_umd-maryland_hotel1,5,18,0.39030046460012613,0.017999770069451675
sun3d-hotel_umd-maryland_hotel1,5,22,0.5188305218197148,0.01799978624213696
sun3d-hotel_umd-maryland_hotel1,5,32,0.2541640472009654,0.017999789374579307
sun3d-hotel_umd-maryland_hotel1,6,18,0.6546830712613443,0.017999758504344883
sun3d-hotel_umd-maryland_hotel1,7,8,0.1160143915786812,0.017999767803665086
sun3d-hotel_umd-maryland_hotel1,7,19,0.2822191207879823,0.017999747818050003
sun3d-hotel_umd-maryland_hotel1,8,9,0.5876902518874858,0.01799976312684092
sun3d-hotel_umd-maryland_hotel1,9,10,0.5377137069776099,0.01799976159713805
sun3d-hotel_umd-maryland_hotel1,9,25,0.24052642573636934,0.017999790440263196
sun3d-hotel_umd-maryland_hotel1,9,26,0.267909333752357,0.01799978841758217
sun3d-hotel_umd-maryland_hotel1,10,26,0.26985779384035197,0.01799979185772419
sun3d-hotel_umd-maryland_hotel1,10,29,0.18682143457949973,0.01799972937994282
sun3d-hotel_umd-maryland_hotel1,11,13,0.4445258517548209,0.017999768994397876
sun3d-hotel_umd-maryland_hotel1,12,16,0.14445034700811193,0.017999757555670518
sun3d-hotel_umd-maryland_hotel1,12,17,0.36636270207117727,0.01799974080334393
sun3d-hotel_umd-maryland_hotel1,13,18,0.20362416552980064,0.017999742947982757
sun3d-hotel_umd-maryland_hotel1,13,22,0.33596368374478286,0.017999765668810022
sun3d-hotel_umd-maryland_hotel1,13,27,0.34305716581615253,0.017999772727902933
sun3d-hotel_umd-maryland_hotel1,13,29,0.23739830184179733,0.01799973748992681
sun3d-hotel_umd-maryland_hotel1,13,32,0.34065820248048345,0.017999767297712806
sun3d-hotel_umd-maryland_hotel1,14,15,0.19785796845826115,0.017999772321120457
sun3d-hotel_umd-maryland_hotel1,14,23,0.1384058491339075,0.017999764566827215
sun3d-hotel_umd-maryland_hotel1,14,24,0.402709774489416,0.017999775420717984
sun3d-hotel_umd-maryland_hotel1,14,25,0.44596041362022143,0.0179997836124843
sun3d-hotel_umd-maryland_hotel1,14,26,0.2689149905719673,0.01799978944742527
sun3d-hotel_umd-maryland_hotel1,15,16,0.29217177712906517,0.01799976187921322
sun3d-hotel_umd-maryland_hotel1,15,23,0.18243485827001135,0.017999760926207024
sun3d-hotel_umd-maryland_hotel1,16,17,0.2323856199304363,0.01799974682433457
sun3d-hotel_umd-maryland_hotel1,16,23,0.3898725676126596,0.017999765505273137
sun3d-hotel_umd-maryland_hotel1,18,22,0.5401241664750517,0.017999777832239473
sun3d-hotel_umd-maryland_hotel1,19,21,0.7492739073354666,0.017999759624455665
sun3d-hotel_umd-maryland_hotel1,19,31,0.21769677974054058,0.0179997652856752
sun3d-hotel_umd-maryland_hotel1,20,21,0.27982352170891156,0.01799977416866261
sun3d-hotel_umd-maryland_hotel1,20,30,0.12170244767981575,0.017999795892585102
sun3d-hotel_umd-maryland_hotel1,20,31,0.16426633767829796,0.017999786548045175
sun3d-hotel_umd-maryland_hotel1,21,30,0.17778874513812998,0.01799979157469263
sun3d-hotel_umd-maryland_hotel1,21,31,0.273492222648277,0.017999780515430858
sun3d-hotel_umd-maryland_hotel1,24,25,0.6019192604971798,0.017999771816217314
sun3d-hotel_umd-maryland_hotel1,24,26,0.23375824952859836,0.017999789148065888
sun3d-hotel_umd-maryland_hotel1,25,26,0.5242379006913891,0.01799977449184054
sun3d-hotel_umd-maryland_hotel1,25,29,0.14277395417967645,0.01799975519070376
sun3d-hotel_umd-maryland_hotel1,26,29,0.49707268287182105,0.017999734912552665
sun3d-hotel_umd-maryland_hotel1,27,28,0.5123909211166817,0.017999759280940754
sun3d-hotel_umd-maryland_hotel1,27,29,0.416407395288563,0.017999746307622386
sun3d-hotel_umd-maryland_hotel1,27,32,0.5392799419984055,0.017999764001616902
sun3d-hotel_umd-maryland_hotel1,28,29,0.22875961984623036,0.017999753452413687
sun3d-hotel_umd-maryland_hotel1,28,32,0.4449478635999046,0.017999768012900742
sun3d-hotel_umd-maryland_hotel1,29,32,0.4473854721421328,0.017999751526376513
sun3d-hotel_umd-maryland_hotel1,30,31,0.48813569817540065,0.017999776691268718
sun3d-hotel_umd-maryland_hotel1,33,35,0.8507444812582332,0.01799976870401847
sun3d-hotel_umd-maryland_hotel1,36,37,0.621829317464877,0.017999770554010617
sun3d-hotel_umd-maryland_hotel1,38,39,0.4574383022863811,0.01799976157184805
sun3d-hotel_umd-maryland_hotel1,38,40,0.2900802355981609,0.01799974658074821
sun3d-hotel_umd-maryland_hotel1,38,41,0.6075255187137234,0.017999746446342602
sun3d-hotel_umd-maryland_hotel1,38,56,0.13857392662814333,0.017999760391669103
sun3d-hotel_umd-maryland_hotel1,39,40,0.8093878654926826,0.017999758090704598
sun3d-hotel_umd-maryland_hotel1,39,41,0.3634198412168924,0.017999755765359362
sun3d-hotel_umd-maryland_hotel1,39,56,0.3283110980924738,0.01799976911094295
sun3d-hotel_umd-maryland_hotel1,40,56,0.28074277243717766,0.01799978179365206
sun3d-hotel_umd-maryland_hotel1,41,56,0.08098598425336635,0.017999785523862014
sun3d-hotel_umd-maryland_hotel1,42,43,0.4450778791749017,0.01799975729860287
sun3d-hotel_umd-maryland_hotel1,43,44,0.3204291255825816,0.01799976887287936
sun3d-hotel_umd-maryland_hotel1,44,48,0.780104741910456,0.01799976221002437
sun3d-hotel_umd-maryland_hotel1,45,47,0.6837745516652434,0.01799977546023326
sun3d-hotel_umd-maryland_hotel1,46,47,0.25775690293196696,0.017999775639359242
sun3d-hotel_umd-maryland_hotel1,46,56,0.049027596552428124,0.01799978192498252
sun3d-hotel_umd-maryland_hotel1,49,50,0.31528812398321776,0.017999778389776108
sun3d-hotel_umd-maryland_hotel1,49,51,0.6027969651759784,0.017999779713337057
sun3d-hotel_umd-maryland_hotel1,49,52,0.34728270436160197,0.01799977087653782
sun3d-hotel_umd-maryland_hotel1,49,53,0.40332033377633497,0.01799977368322
sun3d-hotel_umd-maryland_hotel1,49,55,0.17951528490225982,0.017999782019019504
sun3d-hotel_umd-maryland_hotel1,50,51,0.6221442337812654,0.017999770940317357
sun3d-hotel_umd-maryland_hotel1,50,52,0.4840697060376694,0.017999773138918165
sun3d-hotel_umd-maryland_hotel1,50,53,0.3922670791665759,0.01799976730916801
sun3d-hotel_umd-maryland_hotel1,50,54,0.5020546843088958,0.017999783342001804
sun3d-hotel_umd-maryland_hotel1,51,52,0.5920191638030659,0.017999764581969245
sun3d-hotel_umd-maryland_hotel1,51,53,0.2860628771868668,0.017999771856201253
sun3d-hotel_umd-maryland_hotel1,51,54,0.31127848398955327,0.017999778411898797
sun3d-hotel_umd-maryland_hotel1,53,54,0.2466054387246104,0.017999774748861226
sun3d-hotel_umd-maryland_hotel1,53,55,0.3550793705808956,0.01799978553475032
sun3d-hotel_umd-maryland_hotel3,0,1,0.45003703860315136,0.01799976536419226
sun3d-hotel_umd-maryland_hotel3,0,12,0.24481152531299807,0.017999758314406207
sun3d-hotel_umd-maryland_hotel3,2,3,0.19598689218004658,0.017999779777142635
sun3d-hotel_umd-maryland_hotel3,3,4,0.5804736323769545,0.017999745571449944
sun3d-hotel_umd-maryland_hotel3,4,5,0.3404466300618034,0.017999783167693118
sun3d-hotel_umd-maryland_hotel3,5,6,0.5545124187589332,0.017999762857483493
sun3d-hotel_umd-maryland_hotel3,6,7,0.5535269673733403,0.01799975746035813
sun3d-hotel_umd-maryland_hotel3,7,8,0.19830085876039594,0.017999759673765058
sun3d-hotel_umd-maryland_hotel3,8,9,0.3067389661953266,0.017999766078006622
sun3d-hotel_umd-maryland_hotel3,8,10,0.2574613425940384,0.01799977816160465
sun3d-hotel_umd-maryland_hotel3,8,15,0.42124109637235874,0.01799977013500947
sun3d-hotel_umd-maryland_hotel3,8,16,0.28445561291217264,0.017999766721509457
sun3d-hotel_umd-maryland_hotel3,10,14,0.6299003732148916,0.017999765125898175
sun3d-hotel_umd-maryland_hotel3,10,15,0.44932423366935303,0.017999755033627735
sun3d-hotel_umd-maryland_hotel3,10,16,0.41227426292496433,0.0179997525917613
sun3d-hotel_umd-maryland_hotel3,11,12,0.36798323918516307,0.017999751298344798
sun3d-hotel_umd-maryland_hotel3,11,13,0.5383045557311779,0.01799975163919386
sun3d-hotel_umd-maryland_hotel3,12,13,0.5496455319688148,0.017999767255361867
sun3d-hotel_umd-maryland_hotel3,14,15,0.3120004054896138,0.01799977283310398
sun3d-hotel_umd-maryland_hotel3,15,16,0.5943343670276229,0.017999753373337476
sun3d-hotel_umd-maryland_hotel3,16,17,0.3949385700028423,0.017999784342558632
sun3d-hotel_umd-maryland_hotel3,17,18,0.44876078153569277,0.017999756820552285
sun3d-hotel_umd-maryland_hotel3,17,19,0.675081985629291,0.01799975906785715
sun3d-hotel_umd-maryland_hotel3,18,19,0.6747924975047852,0.01799977394502352
sun3d-hotel_umd-maryland_hotel3,19,20,0.4956557752250583,0.017999768568473046
sun3d-hotel_umd-maryland_hotel3,20,21,0.16558135237131852,0.017999772645510444
sun3d-hotel_umd-maryland_hotel3,21,22,0.4321870579166278,0.01799976519184941
sun3d-hotel_umd-maryland_hotel3,21,28,0.6047396263339755,0.017999773527137275
sun3d-hotel_umd-maryland_hotel3,22,23,0.9106467016447563,0.017999758348134512
sun3d-hotel_umd-maryland_hotel3,22,29,0.7244141055712596,0.017999782369022634
sun3d-hotel_umd-maryland_hotel3,23,28,0.5559979206800599,0.01799977578423941
sun3d-hotel_umd-maryland_hotel3,23,29,0.7523706421282653,0.017999782716475194
sun3d-hotel_umd-maryland_hotel3,23,30,0.4979011569232569,0.017999781353986232
sun3d-hotel_umd-maryland_hotel3,24,27,0.29183986364263004,0.017999764688890453
sun3d-hotel_umd-maryland_hotel3,24,28,0.5995535577775739,0.0179997718068846
sun3d-hotel_umd-maryland_hotel3,25,27,0.17634132789686302,0.017999747957493144
sun3d-hotel_umd-maryland_hotel3,26,27,0.19448471201607548,0.01799976282759078
sun3d-hotel_umd-maryland_hotel3,28,29,0.39772157735410274,0.01799978916894858
sun3d-hotel_umd-maryland_hotel3,28,30,0.25312876316956995,0.01799977620139329
sun3d-hotel_umd-maryland_hotel3,29,30,0.6533276779141254,0.017999762142387896
sun3d-hotel_umd-maryland_hotel3,30,31,0.3778765986829223,0.0179997602721379
sun3d-hotel_umd-maryland_hotel3,31,32,0.45459932378263446,0.01799977725349866
sun3d-hotel_umd-maryland_hotel3,31,33,0.41147140022884016,0.017999777779672446
sun3d-hotel_umd-maryland_hotel3,31,34,0.24885849760723536,0.0179997743252756
sun3d-hotel_umd-maryland_hotel3,32,33,0.5340425978606594,0.017999768231585972
sun3d-hotel_umd-maryland_hotel3,32,34,0.3501119550423673,0.017999770219423998
sun3d-hotel_umd-maryland_hotel3,32,35,0.4128933642616752,0.017999767694032224
sun3d-hotel_umd-maryland_hotel3,32,36,0.2737350753690829,0.017999772414527455
sun3d-hotel_umd-maryland_hotel3,33,34,0.7575020854370637,0.01799976446765957
sun3d-hotel_umd-maryland_hotel3,33,35,0.3781056837532347,0.01799976499958232
sun3d-hotel_umd-maryland_hotel3,33,36,0.36540056957388695,0.01799977210101266
sun3d-hotel_umd-maryland_hotel3,34,35,0.5923224413724675,0.017999760301241507
sun3d-hotel_umd-maryland_hotel3,34,36,0.44874562752584674,0.01799977009513921
sun3d-hotel_umd-maryland_hotel3,35,36,0.4330702167194679,0.017999776618674707
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,1,0.548000715094452,0.017999761322554698
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,6,0.1337971066829171,0.01799976434986623
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,8,0.09165183698158197,0.01799976948185415
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,9,0.28732934116205255,0.0179997865032709
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,10,0.40179929680337695,0.01799977935687716
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,11,0.09256326812217637,0.017999758316880696
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,27,0.31659822172287544,0.0179997406260873
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,0,28,0.21511928121449964,0.01799973303330252
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,2,0.17663324918276854,0.017999780708681478
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,6,0.1651277215754919,0.017999743214417014
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,8,0.1251610810621269,0.0179997572902036
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,9,0.3415932589151107,0.01799977789093121
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,10,0.3823119519918867,0.017999756907550457
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,27,0.3744454990992387,0.017999742598671147
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,1,28,0.37580221596022484,0.01799972955616095
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,2,3,0.4895627785133615,0.017999767381261036
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,2,5,0.32714058344217134,0.017999756623808073
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,2,8,0.16720981301447319,0.01799975095907403
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,3,4,0.6328102865860303,0.0179997566661516
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,3,5,0.15786621122150604,0.01799975589818837
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,3,6,0.11110163725032894,0.01799973956223904
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,4,5,0.3312200254865984,0.017999772333807878
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,4,6,0.1596707777649602,0.01799975437820904
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,4,7,0.12130124577844378,0.01799974794487863
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,5,6,0.4217629071600653,0.01799974711817373
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,5,7,0.2142272035964304,0.017999755489055018
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,5,8,0.1331581531124806,0.017999760949835367
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,6,7,0.48401539889512646,0.017999761791728353
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,6,8,0.21836017287175755,0.01799975862518946
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,7,8,0.38513605322907263,0.017999763751898604
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,9,10,0.600920804747081,0.017999745241836583
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,9,11,0.14965108498231527,0.01799974137617036
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,10,11,0.14517275345693945,0.017999745514189924
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,14,15,0.8853736123433814,0.017999758069208165
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,14,16,0.7124013611096419,0.017999761794579947
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,14,17,0.3664194536436712,0.017999764648563444
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,15,16,0.8271133846645963,0.017999769352856063
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,15,17,0.3912418178708584,0.017999771472326606
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,16,17,0.49544184793030355,0.017999767181666626
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,17,18,0.38649297998959997,0.01799977784069763
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,18,19,0.2973426785097075,0.01799976656600809
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,19,20,0.4443872020438246,0.01799976465245625
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,19,21,0.22202580011412146,0.017999752972330276
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,20,21,0.3986449884072836,0.01799975618020937
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,21,22,0.3585647001536382,0.01799976972724105
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,22,23,0.7235729187720746,0.017999779005090498
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,22,24,0.3667717535836743,0.01799977031650583
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,23,24,0.46796690353967985,0.017999757583095716
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,23,25,0.37972515515434835,0.017999771228333777
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,24,25,0.6373821229950835,0.017999771335586896
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,25,26,0.3955599090336192,0.017999766410848717
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,26,27,0.414359878348798,0.01799975314818352
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,26,28,0.15507664389725734,0.017999760928338694
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,27,28,0.3895081217450318,0.017999752444843385
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,29,30,0.2521941383140514,0.017999769840204467
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,30,31,0.5932374470546027,0.01799975055523817
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,32,0.41521747341272197,0.017999787429160793
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,33,0.2676647623683233,0.017999768869110925
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,34,0.24188733774066284,0.017999773333558657
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,35,0.20462563382225776,0.01799977844126207
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,36,0.22416695287872657,0.017999751993838485
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,31,37,0.27051821870114423,0.017999760218995034
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,33,0.6232951005054118,0.017999749028995402
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,34,0.42233117353068034,0.017999752376045966
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,35,0.35743109656832694,0.017999757258346735
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,36,0.555102339231002,0.01799973832133043
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,32,37,0.5250381254735711,0.01799974081180588
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,33,34,0.7546110040280035,0.017999771159954048
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,33,35,0.5766838663056231,0.0179997750942799
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,33,36,0.6624097581876486,0.017999762603997466
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,33,37,0.884050603773223,0.01799975949186268
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,34,35,0.7055735761581339,0.017999771078652575
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,34,36,0.5729534704204087,0.017999758494841048
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,34,37,0.7988821323409521,0.017999772386809967
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,35,36,0.6379734825943395,0.017999741045182652
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,35,37,0.6403592906264087,0.017999753936277632
sun3d-mit_lab_hj-lab_hj_tea_nov_2_2012_scan1_erika,36,37,0.7634733984903271,0.017999767496254735
